#ip-address apv-chip-id apv-multiplexer-out module-id pin-id pad-id
192.168.35.17 12 103 103 110 954
192.168.35.17 13 103 103 110 959
192.168.35.17 14 103 103 110 944
192.168.35.17 15 103 103 110 949
192.168.35.17 16 103 -1 110 -1
192.168.35.17 17 103 -1 110 -1
192.168.35.17 18 103 -1 110 -1
192.168.35.17 19 103 -1 110 -1
192.168.35.17 20 103 -1 110 -1
192.168.35.17 21 103 -1 110 -1
192.168.35.17 22 103 -1 110 -1
192.168.35.17 23 103 -1 110 -1
192.168.35.18 0 103 103 110 799
192.168.35.18 1 103 103 110 590
192.168.35.18 2 103 103 110 789
192.168.35.18 3 103 103 110 580
192.168.35.18 4 103 103 110 430
192.168.35.18 5 103 103 110 435
192.168.35.18 6 103 103 110 420
192.168.35.18 7 103 103 110 425
192.168.35.18 8 103 106 110 949
192.168.35.18 9 103 106 110 944
192.168.35.18 10 103 106 110 959
192.168.35.18 11 103 106 110 954
192.168.35.18 12 103 106 110 789
192.168.35.18 13 103 106 110 580
192.168.35.18 14 103 106 110 799
192.168.35.18 15 103 106 110 590
192.168.35.18 16 103 -1 110 -1
192.168.35.18 17 103 -1 110 -1
192.168.35.18 18 103 -1 110 -1
192.168.35.18 19 103 -1 110 -1
192.168.35.18 20 103 -1 110 -1
192.168.35.18 21 103 -1 110 -1
192.168.35.18 22 103 -1 110 -1
192.168.35.18 23 103 -1 110 -1
192.168.35.19 0 103 106 110 425
192.168.35.19 1 103 106 110 420
192.168.35.19 2 103 106 110 435
192.168.35.19 3 103 106 110 430
192.168.35.19 4 103 107 110 949
192.168.35.19 5 103 107 110 944
192.168.35.19 6 103 107 110 959
192.168.35.19 7 103 107 110 954
192.168.35.19 8 103 107 110 789
192.168.35.19 9 103 107 110 580
192.168.35.19 10 103 107 110 799
192.168.35.19 11 103 107 110 590
192.168.35.19 12 103 107 110 425
192.168.35.19 13 103 107 110 420
192.168.35.19 14 103 107 110 435
192.168.35.19 15 103 107 110 430
192.168.35.19 16 103 -1 110 -1
192.168.35.19 17 103 -1 110 -1
192.168.35.19 18 103 -1 110 -1
192.168.35.19 19 103 -1 110 -1
192.168.35.19 20 103 -1 110 -1
192.168.35.19 21 103 -1 110 -1
192.168.35.19 22 103 -1 110 -1
192.168.35.19 23 103 -1 110 -1
192.168.35.17 0 104 104 22 369
192.168.35.17 1 104 104 22 364
192.168.35.17 2 104 104 22 379
192.168.35.17 3 104 104 22 374
192.168.35.17 4 104 104 22 648
192.168.35.17 5 104 104 22 761
192.168.35.17 6 104 104 22 658
192.168.35.17 7 104 104 22 771
192.168.35.17 8 104 104 22 1045
192.168.35.17 9 104 104 22 1040
192.168.35.17 10 104 104 22 1055
192.168.35.17 11 104 104 22 1050
192.168.35.17 12 104 103 22 1050
192.168.35.17 13 104 103 22 1055
192.168.35.17 14 104 103 22 1040
192.168.35.17 15 104 103 22 1045
192.168.35.17 16 104 -1 22 -1
192.168.35.17 17 104 -1 22 -1
192.168.35.17 18 104 -1 22 -1
192.168.35.17 19 104 -1 22 -1
192.168.35.17 20 104 -1 22 -1
192.168.35.17 21 104 -1 22 -1
192.168.35.17 22 104 -1 22 -1
192.168.35.17 23 104 -1 22 -1
192.168.35.18 0 104 103 22 771
192.168.35.18 1 104 103 22 658
192.168.35.18 2 104 103 22 761
192.168.35.18 3 104 103 22 648
192.168.35.18 4 104 103 22 374
192.168.35.18 5 104 103 22 379
192.168.35.18 6 104 103 22 364
192.168.35.18 7 104 103 22 369
192.168.35.18 8 104 106 22 1045
192.168.35.18 9 104 106 22 1040
192.168.35.18 10 104 106 22 1055
192.168.35.18 11 104 106 22 1050
192.168.35.18 12 104 106 22 761
192.168.35.18 13 104 106 22 648
192.168.35.18 14 104 106 22 771
192.168.35.18 15 104 106 22 658
192.168.35.18 16 104 -1 22 -1
192.168.35.18 17 104 -1 22 -1
192.168.35.18 18 104 -1 22 -1
192.168.35.18 19 104 -1 22 -1
192.168.35.18 20 104 -1 22 -1
192.168.35.18 21 104 -1 22 -1
192.168.35.18 22 104 -1 22 -1
192.168.35.18 23 104 -1 22 -1
192.168.35.19 0 104 106 22 369
192.168.35.19 1 104 106 22 364
192.168.35.19 2 104 106 22 379
192.168.35.19 3 104 106 22 374
192.168.35.19 4 104 107 22 1045
192.168.35.19 5 104 107 22 1040
192.168.35.19 6 104 107 22 1055
192.168.35.19 7 104 107 22 1050
192.168.35.19 8 104 107 22 761
192.168.35.19 9 104 107 22 648
192.168.35.19 10 104 107 22 771
192.168.35.19 11 104 107 22 658
192.168.35.19 12 104 107 22 369
192.168.35.19 13 104 107 22 364
192.168.35.19 14 104 107 22 379
192.168.35.19 15 104 107 22 374
192.168.35.19 16 104 -1 22 -1
192.168.35.19 17 104 -1 22 -1
192.168.35.19 18 104 -1 22 -1
192.168.35.19 19 104 -1 22 -1
192.168.35.19 20 104 -1 22 -1
192.168.35.19 21 104 -1 22 -1
192.168.35.19 22 104 -1 22 -1
192.168.35.19 23 104 -1 22 -1
192.168.35.17 0 105 104 54 267
192.168.35.17 1 105 104 54 262
192.168.35.17 2 105 104 54 277
192.168.35.17 3 105 104 54 272
192.168.35.17 4 105 104 54 665
192.168.35.17 5 105 104 54 704
192.168.35.17 6 105 104 54 675
192.168.35.17 7 105 104 54 714
192.168.35.17 8 105 104 54 1107
192.168.35.17 9 105 104 54 1102
192.168.35.17 10 105 104 54 1117
192.168.35.17 11 105 104 54 1112
192.168.35.17 12 105 103 54 1112
192.168.35.17 13 105 103 54 1117
192.168.35.17 14 105 103 54 1102
192.168.35.17 15 105 103 54 1107
192.168.35.17 16 105 -1 54 -1
192.168.35.17 17 105 -1 54 -1
192.168.35.17 18 105 -1 54 -1
192.168.35.17 19 105 -1 54 -1
192.168.35.17 20 105 -1 54 -1
192.168.35.17 21 105 -1 54 -1
192.168.35.17 22 105 -1 54 -1
192.168.35.17 23 105 -1 54 -1
192.168.35.18 0 105 103 54 714
192.168.35.18 1 105 103 54 675
192.168.35.18 2 105 103 54 704
192.168.35.18 3 105 103 54 665
192.168.35.18 4 105 103 54 272
192.168.35.18 5 105 103 54 277
192.168.35.18 6 105 103 54 262
192.168.35.18 7 105 103 54 267
192.168.35.18 8 105 106 54 1107
192.168.35.18 9 105 106 54 1102
192.168.35.18 10 105 106 54 1117
192.168.35.18 11 105 106 54 1112
192.168.35.18 12 105 106 54 704
192.168.35.18 13 105 106 54 665
192.168.35.18 14 105 106 54 714
192.168.35.18 15 105 106 54 675
192.168.35.18 16 105 -1 54 -1
192.168.35.18 17 105 -1 54 -1
192.168.35.18 18 105 -1 54 -1
192.168.35.18 19 105 -1 54 -1
192.168.35.18 20 105 -1 54 -1
192.168.35.18 21 105 -1 54 -1
192.168.35.18 22 105 -1 54 -1
192.168.35.18 23 105 -1 54 -1
192.168.35.19 0 105 106 54 267
192.168.35.19 1 105 106 54 262
192.168.35.19 2 105 106 54 277
192.168.35.19 3 105 106 54 272
192.168.35.19 4 105 107 54 1107
192.168.35.19 5 105 107 54 1102
192.168.35.19 6 105 107 54 1117
192.168.35.19 7 105 107 54 1112
192.168.35.19 8 105 107 54 704
192.168.35.19 9 105 107 54 665
192.168.35.19 10 105 107 54 714
192.168.35.19 11 105 107 54 675
192.168.35.19 12 105 107 54 267
192.168.35.19 13 105 107 54 262
192.168.35.19 14 105 107 54 277
192.168.35.19 15 105 107 54 272
192.168.35.19 16 105 -1 54 -1
192.168.35.19 17 105 -1 54 -1
192.168.35.19 18 105 -1 54 -1
192.168.35.19 19 105 -1 54 -1
192.168.35.19 20 105 -1 54 -1
192.168.35.19 21 105 -1 54 -1
192.168.35.19 22 105 -1 54 -1
192.168.35.19 23 105 -1 54 -1
192.168.35.17 0 106 104 86 426
192.168.35.17 1 106 104 86 421
192.168.35.17 2 106 104 86 436
192.168.35.17 3 106 104 86 431
192.168.35.17 4 106 104 86 582
192.168.35.17 5 106 104 86 787
192.168.35.17 6 106 104 86 592
192.168.35.17 7 106 104 86 797
192.168.35.17 8 106 104 86 948
192.168.35.17 9 106 104 86 943
192.168.35.17 10 106 104 86 958
192.168.35.17 11 106 104 86 953
192.168.35.17 12 106 103 86 953
192.168.35.17 13 106 103 86 958
192.168.35.17 14 106 103 86 943
192.168.35.17 15 106 103 86 948
192.168.35.17 16 106 -1 86 -1
192.168.35.17 17 106 -1 86 -1
192.168.35.17 18 106 -1 86 -1
192.168.35.17 19 106 -1 86 -1
192.168.35.17 20 106 -1 86 -1
192.168.35.17 21 106 -1 86 -1
192.168.35.17 22 106 -1 86 -1
192.168.35.17 23 106 -1 86 -1
192.168.35.18 0 106 103 86 797
192.168.35.18 1 106 103 86 592
192.168.35.18 2 106 103 86 787
192.168.35.18 3 106 103 86 582
192.168.35.18 4 106 103 86 431
192.168.35.18 5 106 103 86 436
192.168.35.18 6 106 103 86 421
192.168.35.18 7 106 103 86 426
192.168.35.18 8 106 106 86 948
192.168.35.18 9 106 106 86 943
192.168.35.18 10 106 106 86 958
192.168.35.18 11 106 106 86 953
192.168.35.18 12 106 106 86 787
192.168.35.18 13 106 106 86 582
192.168.35.18 14 106 106 86 797
192.168.35.18 15 106 106 86 592
192.168.35.18 16 106 -1 86 -1
192.168.35.18 17 106 -1 86 -1
192.168.35.18 18 106 -1 86 -1
192.168.35.18 19 106 -1 86 -1
192.168.35.18 20 106 -1 86 -1
192.168.35.18 21 106 -1 86 -1
192.168.35.18 22 106 -1 86 -1
192.168.35.18 23 106 -1 86 -1
192.168.35.19 0 106 106 86 426
192.168.35.19 1 106 106 86 421
192.168.35.19 2 106 106 86 436
192.168.35.19 3 106 106 86 431
192.168.35.19 4 106 107 86 948
192.168.35.19 5 106 107 86 943
192.168.35.19 6 106 107 86 958
192.168.35.19 7 106 107 86 953
192.168.35.19 8 106 107 86 787
192.168.35.19 9 106 107 86 582
192.168.35.19 10 106 107 86 797
192.168.35.19 11 106 107 86 592
192.168.35.19 12 106 107 86 426
192.168.35.19 13 106 107 86 421
192.168.35.19 14 106 107 86 436
192.168.35.19 15 106 107 86 431
192.168.35.19 16 106 -1 86 -1
192.168.35.19 17 106 -1 86 -1
192.168.35.19 18 106 -1 86 -1
192.168.35.19 19 106 -1 86 -1
192.168.35.19 20 106 -1 86 -1
192.168.35.19 21 106 -1 86 -1
192.168.35.19 22 106 -1 86 -1
192.168.35.19 23 106 -1 86 -1
192.168.35.17 0 107 104 118 365
192.168.35.17 1 107 104 118 360
192.168.35.17 2 107 104 118 375
192.168.35.17 3 107 104 118 370
192.168.35.17 4 107 104 118 640
192.168.35.17 5 107 104 118 769
192.168.35.17 6 107 104 118 650
192.168.35.17 7 107 104 118 779
192.168.35.17 8 107 104 118 1049
192.168.35.17 9 107 104 118 1044
192.168.35.17 10 107 104 118 1059
192.168.35.17 11 107 104 118 1054
192.168.35.17 12 107 103 118 1054
192.168.35.17 13 107 103 118 1059
192.168.35.17 14 107 103 118 1044
192.168.35.17 15 107 103 118 1049
192.168.35.17 16 107 -1 118 -1
192.168.35.17 17 107 -1 118 -1
192.168.35.17 18 107 -1 118 -1
192.168.35.17 19 107 -1 118 -1
192.168.35.17 20 107 -1 118 -1
192.168.35.17 21 107 -1 118 -1
192.168.35.17 22 107 -1 118 -1
192.168.35.17 23 107 -1 118 -1
192.168.35.18 0 107 103 118 779
192.168.35.18 1 107 103 118 650
192.168.35.18 2 107 103 118 769
192.168.35.18 3 107 103 118 640
192.168.35.18 4 107 103 118 370
192.168.35.18 5 107 103 118 375
192.168.35.18 6 107 103 118 360
192.168.35.18 7 107 103 118 365
192.168.35.18 8 107 106 118 1049
192.168.35.18 9 107 106 118 1044
192.168.35.18 10 107 106 118 1059
192.168.35.18 11 107 106 118 1054
192.168.35.18 12 107 106 118 769
192.168.35.18 13 107 106 118 640
192.168.35.18 14 107 106 118 779
192.168.35.18 15 107 106 118 650
192.168.35.18 16 107 -1 118 -1
192.168.35.18 17 107 -1 118 -1
192.168.35.18 18 107 -1 118 -1
192.168.35.18 19 107 -1 118 -1
192.168.35.18 20 107 -1 118 -1
192.168.35.18 21 107 -1 118 -1
192.168.35.18 22 107 -1 118 -1
192.168.35.18 23 107 -1 118 -1
192.168.35.19 0 107 106 118 365
192.168.35.19 1 107 106 118 360
192.168.35.19 2 107 106 118 375
192.168.35.19 3 107 106 118 370
192.168.35.19 4 107 107 118 1049
192.168.35.19 5 107 107 118 1044
192.168.35.19 6 107 107 118 1059
192.168.35.19 7 107 107 118 1054
192.168.35.19 8 107 107 118 769
192.168.35.19 9 107 107 118 640
192.168.35.19 10 107 107 118 779
192.168.35.19 11 107 107 118 650
192.168.35.19 12 107 107 118 365
192.168.35.19 13 107 107 118 360
192.168.35.19 14 107 107 118 375
192.168.35.19 15 107 107 118 370
192.168.35.19 16 107 -1 118 -1
192.168.35.19 17 107 -1 118 -1
192.168.35.19 18 107 -1 118 -1
192.168.35.19 19 107 -1 118 -1
192.168.35.19 20 107 -1 118 -1
192.168.35.19 21 107 -1 118 -1
192.168.35.19 22 107 -1 118 -1
192.168.35.19 23 107 -1 118 -1
192.168.35.17 0 108 104 30 268
192.168.35.17 1 108 104 30 263
192.168.35.17 2 108 104 30 278
192.168.35.17 3 108 104 30 273
192.168.35.17 4 108 104 30 667
192.168.35.17 5 108 104 30 702
192.168.35.17 6 108 104 30 677
192.168.35.17 7 108 104 30 712
192.168.35.17 8 108 104 30 1106
192.168.35.17 9 108 104 30 1101
192.168.35.17 10 108 104 30 1116
192.168.35.17 11 108 104 30 1111
192.168.35.17 12 108 103 30 1111
192.168.35.17 13 108 103 30 1116
192.168.35.17 14 108 103 30 1101
192.168.35.17 15 108 103 30 1106
192.168.35.17 16 108 -1 30 -1
192.168.35.17 17 108 -1 30 -1
192.168.35.17 18 108 -1 30 -1
192.168.35.17 19 108 -1 30 -1
192.168.35.17 20 108 -1 30 -1
192.168.35.17 21 108 -1 30 -1
192.168.35.17 22 108 -1 30 -1
192.168.35.17 23 108 -1 30 -1
192.168.35.18 0 108 103 30 712
192.168.35.18 1 108 103 30 677
192.168.35.18 2 108 103 30 702
192.168.35.18 3 108 103 30 667
192.168.35.18 4 108 103 30 273
192.168.35.18 5 108 103 30 278
192.168.35.18 6 108 103 30 263
192.168.35.18 7 108 103 30 268
192.168.35.18 8 108 106 30 1106
192.168.35.18 9 108 106 30 1101
192.168.35.18 10 108 106 30 1116
192.168.35.18 11 108 106 30 1111
192.168.35.18 12 108 106 30 702
192.168.35.18 13 108 106 30 667
192.168.35.18 14 108 106 30 712
192.168.35.18 15 108 106 30 677
192.168.35.18 16 108 -1 30 -1
192.168.35.18 17 108 -1 30 -1
192.168.35.18 18 108 -1 30 -1
192.168.35.18 19 108 -1 30 -1
192.168.35.18 20 108 -1 30 -1
192.168.35.18 21 108 -1 30 -1
192.168.35.18 22 108 -1 30 -1
192.168.35.18 23 108 -1 30 -1
192.168.35.19 0 108 106 30 268
192.168.35.19 1 108 106 30 263
192.168.35.19 2 108 106 30 278
192.168.35.19 3 108 106 30 273
192.168.35.19 4 108 107 30 1106
192.168.35.19 5 108 107 30 1101
192.168.35.19 6 108 107 30 1116
192.168.35.19 7 108 107 30 1111
192.168.35.19 8 108 107 30 702
192.168.35.19 9 108 107 30 667
192.168.35.19 10 108 107 30 712
192.168.35.19 11 108 107 30 677
192.168.35.19 12 108 107 30 268
192.168.35.19 13 108 107 30 263
192.168.35.19 14 108 107 30 278
192.168.35.19 15 108 107 30 273
192.168.35.19 16 108 -1 30 -1
192.168.35.19 17 108 -1 30 -1
192.168.35.19 18 108 -1 30 -1
192.168.35.19 19 108 -1 30 -1
192.168.35.19 20 108 -1 30 -1
192.168.35.19 21 108 -1 30 -1
192.168.35.19 22 108 -1 30 -1
192.168.35.19 23 108 -1 30 -1
192.168.35.17 0 109 104 62 427
192.168.35.17 1 109 104 62 422
192.168.35.17 2 109 104 62 437
192.168.35.17 3 109 104 62 432
192.168.35.17 4 109 104 62 584
192.168.35.17 5 109 104 62 785
192.168.35.17 6 109 104 62 594
192.168.35.17 7 109 104 62 795
192.168.35.17 8 109 104 62 947
192.168.35.17 9 109 104 62 942
192.168.35.17 10 109 104 62 957
192.168.35.17 11 109 104 62 952
192.168.35.17 12 109 103 62 952
192.168.35.17 13 109 103 62 957
192.168.35.17 14 109 103 62 942
192.168.35.17 15 109 103 62 947
192.168.35.17 16 109 -1 62 -1
192.168.35.17 17 109 -1 62 -1
192.168.35.17 18 109 -1 62 -1
192.168.35.17 19 109 -1 62 -1
192.168.35.17 20 109 -1 62 -1
192.168.35.17 21 109 -1 62 -1
192.168.35.17 22 109 -1 62 -1
192.168.35.17 23 109 -1 62 -1
192.168.35.18 0 109 103 62 795
192.168.35.18 1 109 103 62 594
192.168.35.18 2 109 103 62 785
192.168.35.18 3 109 103 62 584
192.168.35.18 4 109 103 62 432
192.168.35.18 5 109 103 62 437
192.168.35.18 6 109 103 62 422
192.168.35.18 7 109 103 62 427
192.168.35.18 8 109 106 62 947
192.168.35.18 9 109 106 62 942
192.168.35.18 10 109 106 62 957
192.168.35.18 11 109 106 62 952
192.168.35.18 12 109 106 62 785
192.168.35.18 13 109 106 62 584
192.168.35.18 14 109 106 62 795
192.168.35.18 15 109 106 62 594
192.168.35.18 16 109 -1 62 -1
192.168.35.18 17 109 -1 62 -1
192.168.35.18 18 109 -1 62 -1
192.168.35.18 19 109 -1 62 -1
192.168.35.18 20 109 -1 62 -1
192.168.35.18 21 109 -1 62 -1
192.168.35.18 22 109 -1 62 -1
192.168.35.18 23 109 -1 62 -1
192.168.35.19 0 109 106 62 427
192.168.35.19 1 109 106 62 422
192.168.35.19 2 109 106 62 437
192.168.35.19 3 109 106 62 432
192.168.35.19 4 109 107 62 947
192.168.35.19 5 109 107 62 942
192.168.35.19 6 109 107 62 957
192.168.35.19 7 109 107 62 952
192.168.35.19 8 109 107 62 785
192.168.35.19 9 109 107 62 584
192.168.35.19 10 109 107 62 795
192.168.35.19 11 109 107 62 594
192.168.35.19 12 109 107 62 427
192.168.35.19 13 109 107 62 422
192.168.35.19 14 109 107 62 437
192.168.35.19 15 109 107 62 432
192.168.35.19 16 109 -1 62 -1
192.168.35.19 17 109 -1 62 -1
192.168.35.19 18 109 -1 62 -1
192.168.35.19 19 109 -1 62 -1
192.168.35.19 20 109 -1 62 -1
192.168.35.19 21 109 -1 62 -1
192.168.35.19 22 109 -1 62 -1
192.168.35.19 23 109 -1 62 -1
192.168.35.17 0 110 104 94 366
192.168.35.17 1 110 104 94 361
192.168.35.17 2 110 104 94 376
192.168.35.17 3 110 104 94 371
192.168.35.17 4 110 104 94 642
192.168.35.17 5 110 104 94 767
192.168.35.17 6 110 104 94 652
192.168.35.17 7 110 104 94 777
192.168.35.17 8 110 104 94 1048
192.168.35.17 9 110 104 94 1043
192.168.35.17 10 110 104 94 1058
192.168.35.17 11 110 104 94 1053
192.168.35.17 12 110 103 94 1053
192.168.35.17 13 110 103 94 1058
192.168.35.17 14 110 103 94 1043
192.168.35.17 15 110 103 94 1048
192.168.35.17 16 110 -1 94 -1
192.168.35.17 17 110 -1 94 -1
192.168.35.17 18 110 -1 94 -1
192.168.35.17 19 110 -1 94 -1
192.168.35.17 20 110 -1 94 -1
192.168.35.17 21 110 -1 94 -1
192.168.35.17 22 110 -1 94 -1
192.168.35.17 23 110 -1 94 -1
192.168.35.18 0 110 103 94 777
192.168.35.18 1 110 103 94 652
192.168.35.18 2 110 103 94 767
192.168.35.18 3 110 103 94 642
192.168.35.18 4 110 103 94 371
192.168.35.18 5 110 103 94 376
192.168.35.18 6 110 103 94 361
192.168.35.18 7 110 103 94 366
192.168.35.18 8 110 106 94 1048
192.168.35.18 9 110 106 94 1043
192.168.35.18 10 110 106 94 1058
192.168.35.18 11 110 106 94 1053
192.168.35.18 12 110 106 94 767
192.168.35.18 13 110 106 94 642
192.168.35.18 14 110 106 94 777
192.168.35.18 15 110 106 94 652
192.168.35.18 16 110 -1 94 -1
192.168.35.18 17 110 -1 94 -1
192.168.35.18 18 110 -1 94 -1
192.168.35.18 19 110 -1 94 -1
192.168.35.18 20 110 -1 94 -1
192.168.35.18 21 110 -1 94 -1
192.168.35.18 22 110 -1 94 -1
192.168.35.18 23 110 -1 94 -1
192.168.35.19 0 110 106 94 366
192.168.35.19 1 110 106 94 361
192.168.35.19 2 110 106 94 376
192.168.35.19 3 110 106 94 371
192.168.35.19 4 110 107 94 1048
192.168.35.19 5 110 107 94 1043
192.168.35.19 6 110 107 94 1058
192.168.35.19 7 110 107 94 1053
192.168.35.19 8 110 107 94 767
192.168.35.19 9 110 107 94 642
192.168.35.19 10 110 107 94 777
192.168.35.19 11 110 107 94 652
192.168.35.19 12 110 107 94 366
192.168.35.19 13 110 107 94 361
192.168.35.19 14 110 107 94 376
192.168.35.19 15 110 107 94 371
192.168.35.19 16 110 -1 94 -1
192.168.35.19 17 110 -1 94 -1
192.168.35.19 18 110 -1 94 -1
192.168.35.19 19 110 -1 94 -1
192.168.35.19 20 110 -1 94 -1
192.168.35.19 21 110 -1 94 -1
192.168.35.19 22 110 -1 94 -1
192.168.35.19 23 110 -1 94 -1
192.168.35.17 0 111 104 126 -1
192.168.35.17 1 111 104 126 -1
192.168.35.17 2 111 104 126 -1
192.168.35.17 3 111 104 126 -1
192.168.35.17 4 111 104 126 -1
192.168.35.17 5 111 104 126 -1
192.168.35.17 6 111 104 126 -1
192.168.35.17 7 111 104 126 -1
192.168.35.17 8 111 104 126 -1
192.168.35.17 9 111 104 126 -1
192.168.35.17 10 111 104 126 -1
192.168.35.17 11 111 104 126 -1
192.168.35.17 12 111 103 126 -1
192.168.35.17 13 111 103 126 -1
192.168.35.17 14 111 103 126 -1
192.168.35.17 15 111 103 126 -1
192.168.35.17 16 111 -1 126 -1
192.168.35.17 17 111 -1 126 -1
192.168.35.17 18 111 -1 126 -1
192.168.35.17 19 111 -1 126 -1
192.168.35.17 20 111 -1 126 -1
192.168.35.17 21 111 -1 126 -1
192.168.35.17 22 111 -1 126 -1
192.168.35.17 23 111 -1 126 -1
192.168.35.18 0 111 103 126 -1
192.168.35.18 1 111 103 126 -1
192.168.35.18 2 111 103 126 -1
192.168.35.18 3 111 103 126 -1
192.168.35.18 4 111 103 126 -1
192.168.35.18 5 111 103 126 -1
192.168.35.18 6 111 103 126 -1
192.168.35.18 7 111 103 126 -1
192.168.35.18 8 111 106 126 -1
192.168.35.18 9 111 106 126 -1
192.168.35.18 10 111 106 126 -1
192.168.35.18 11 111 106 126 -1
192.168.35.18 12 111 106 126 -1
192.168.35.18 13 111 106 126 -1
192.168.35.18 14 111 106 126 -1
192.168.35.18 15 111 106 126 -1
192.168.35.18 16 111 -1 126 -1
192.168.35.18 17 111 -1 126 -1
192.168.35.18 18 111 -1 126 -1
192.168.35.18 19 111 -1 126 -1
192.168.35.18 20 111 -1 126 -1
192.168.35.18 21 111 -1 126 -1
192.168.35.18 22 111 -1 126 -1
192.168.35.18 23 111 -1 126 -1
192.168.35.19 0 111 106 126 -1
192.168.35.19 1 111 106 126 -1
192.168.35.19 2 111 106 126 -1
192.168.35.19 3 111 106 126 -1
192.168.35.19 4 111 107 126 -1
192.168.35.19 5 111 107 126 -1
192.168.35.19 6 111 107 126 -1
192.168.35.19 7 111 107 126 -1
192.168.35.19 8 111 107 126 -1
192.168.35.19 9 111 107 126 -1
192.168.35.19 10 111 107 126 -1
192.168.35.19 11 111 107 126 -1
192.168.35.19 12 111 107 126 -1
192.168.35.19 13 111 107 126 -1
192.168.35.19 14 111 107 126 -1
192.168.35.19 15 111 107 126 -1
192.168.35.19 16 111 -1 126 -1
192.168.35.19 17 111 -1 126 -1
192.168.35.19 18 111 -1 126 -1
192.168.35.19 19 111 -1 126 -1
192.168.35.19 20 111 -1 126 -1
192.168.35.19 21 111 -1 126 -1
192.168.35.19 22 111 -1 126 -1
192.168.35.19 23 111 -1 126 -1
192.168.35.17 0 112 104 7 109
192.168.35.17 1 112 104 7 104
192.168.35.17 2 112 104 7 119
192.168.35.17 3 112 104 7 114
192.168.35.17 4 112 104 7 469
192.168.35.17 5 112 104 7 900
192.168.35.17 6 112 104 7 479
192.168.35.17 7 112 104 7 910
192.168.35.17 8 112 104 7 1265
192.168.35.17 9 112 104 7 1260
192.168.35.17 10 112 104 7 1275
192.168.35.17 11 112 104 7 1270
192.168.35.17 12 112 103 7 1270
192.168.35.17 13 112 103 7 1275
192.168.35.17 14 112 103 7 1260
192.168.35.17 15 112 103 7 1265
192.168.35.17 16 112 -1 7 -1
192.168.35.17 17 112 -1 7 -1
192.168.35.17 18 112 -1 7 -1
192.168.35.17 19 112 -1 7 -1
192.168.35.17 20 112 -1 7 -1
192.168.35.17 21 112 -1 7 -1
192.168.35.17 22 112 -1 7 -1
192.168.35.17 23 112 -1 7 -1
192.168.35.18 0 112 103 7 910
192.168.35.18 1 112 103 7 479
192.168.35.18 2 112 103 7 900
192.168.35.18 3 112 103 7 469
192.168.35.18 4 112 103 7 114
192.168.35.18 5 112 103 7 119
192.168.35.18 6 112 103 7 104
192.168.35.18 7 112 103 7 109
192.168.35.18 8 112 106 7 1265
192.168.35.18 9 112 106 7 1260
192.168.35.18 10 112 106 7 1275
192.168.35.18 11 112 106 7 1270
192.168.35.18 12 112 106 7 900
192.168.35.18 13 112 106 7 469
192.168.35.18 14 112 106 7 910
192.168.35.18 15 112 106 7 479
192.168.35.18 16 112 -1 7 -1
192.168.35.18 17 112 -1 7 -1
192.168.35.18 18 112 -1 7 -1
192.168.35.18 19 112 -1 7 -1
192.168.35.18 20 112 -1 7 -1
192.168.35.18 21 112 -1 7 -1
192.168.35.18 22 112 -1 7 -1
192.168.35.18 23 112 -1 7 -1
192.168.35.19 0 112 106 7 109
192.168.35.19 1 112 106 7 104
192.168.35.19 2 112 106 7 119
192.168.35.19 3 112 106 7 114
192.168.35.19 4 112 107 7 1265
192.168.35.19 5 112 107 7 1260
192.168.35.19 6 112 107 7 1275
192.168.35.19 7 112 107 7 1270
192.168.35.19 8 112 107 7 900
192.168.35.19 9 112 107 7 469
192.168.35.19 10 112 107 7 910
192.168.35.19 11 112 107 7 479
192.168.35.19 12 112 107 7 109
192.168.35.19 13 112 107 7 104
192.168.35.19 14 112 107 7 119
192.168.35.19 15 112 107 7 114
192.168.35.19 16 112 -1 7 -1
192.168.35.19 17 112 -1 7 -1
192.168.35.19 18 112 -1 7 -1
192.168.35.19 19 112 -1 7 -1
192.168.35.19 20 112 -1 7 -1
192.168.35.19 21 112 -1 7 -1
192.168.35.19 22 112 -1 7 -1
192.168.35.19 23 112 -1 7 -1
192.168.35.17 0 113 104 39 128
192.168.35.17 1 113 104 39 123
192.168.35.17 2 113 104 39 138
192.168.35.17 3 113 104 39 133
192.168.35.17 4 113 104 39 546
192.168.35.17 5 113 104 39 823
192.168.35.17 6 113 104 39 556
192.168.35.17 7 113 104 39 833
192.168.35.17 8 113 104 39 1246
192.168.35.17 9 113 104 39 1241
192.168.35.17 10 113 104 39 1256
192.168.35.17 11 113 104 39 1251
192.168.35.17 12 113 103 39 1251
192.168.35.17 13 113 103 39 1256
192.168.35.17 14 113 103 39 1241
192.168.35.17 15 113 103 39 1246
192.168.35.17 16 113 -1 39 -1
192.168.35.17 17 113 -1 39 -1
192.168.35.17 18 113 -1 39 -1
192.168.35.17 19 113 -1 39 -1
192.168.35.17 20 113 -1 39 -1
192.168.35.17 21 113 -1 39 -1
192.168.35.17 22 113 -1 39 -1
192.168.35.17 23 113 -1 39 -1
192.168.35.18 0 113 103 39 833
192.168.35.18 1 113 103 39 556
192.168.35.18 2 113 103 39 823
192.168.35.18 3 113 103 39 546
192.168.35.18 4 113 103 39 133
192.168.35.18 5 113 103 39 138
192.168.35.18 6 113 103 39 123
